body_temperature,respiratory_rate,walking_capacity,sleeping_duration,heart_rate,ruminating,health_status
39.67952511082218,11,5195,7.378346474225313,40,4.206698611469047,unhealthy
39.89629733125878,18,5401,3.686793570287295,43,5.045859026384546,unhealthy
39.65625525641118,40,5311,7.285081364465777,50,4.813836321063956,unhealthy
39.82031610868793,26,5649,7.508819410985671,38,6.6004340016901875,unhealthy
38.62107743016721,32,11935,6.03362106612226,56,6.608946466453573,healthy
38.96739139463689,15,11825,5.049947186606014,41,5.048238758853924,unhealthy
38.309949903626844,16,11743,3.902087098985893,73,6.97189847353307,healthy
39.86905123712113,19,13080,6.475102813100294,67,5.757794196025059,unhealthy
38.610962537350744,7,13539,4.0563149652049315,50,6.006357975439477,healthy
38.30971674733761,19,10998,6.699541890808671,53,6.886463642645377,healthy
37.962919148576255,19,12231,3.904275005210248,57,6.772035779967178,healthy
38.53310346270796,30,12937,3.0327618660364815,36,5.708574034605562,healthy
40.01045808424362,17,11174,7.244157206406515,63,4.517651817586443,unhealthy
37.88149872267753,20,12613,4.64923608706279,32,4.064448957095036,healthy
38.30872055910337,15,12671,3.9128939182969766,49,7.047578146115827,healthy
38.0244220780107,19,6756,7.215217323927476,39,3.912388792555797,unhealthy
38.253873545809824,26,10286,6.545219823220318,55,7.168726622620865,healthy
39.85205368615002,25,5863,7.3829048148737915,35,3.985576655216053,unhealthy
38.15807134251762,15,10539,4.711557481610507,43,7.0123679356215245,healthy
40.27326007505573,11,4914,7.728381630453672,36,4.184408992118358,unhealthy
38.25652400645947,6,13273,3.705504881733046,29,5.318593022884563,healthy
39.953920068168514,21,10354,3.762731969443587,61,7.248975861684842,healthy
38.822790092842354,16,4233,3.8070201788055265,41,5.089469265587829,unhealthy
38.661064617593894,18,5083,6.883337202459138,66,3.381318942790383,unhealthy
40.708083268827785,19,6262,6.823301111427138,40,6.573223298280355,unhealthy
38.21426001911183,14,6499,6.937880078849107,57,6.372441257959866,unhealthy
38.211520038907324,17,13779,2.7381971347303,65,6.009835021185844,healthy
39.92052770637731,11,12261,6.521278887337664,46,3.8171446601894035,unhealthy
38.50186575980506,16,7683,4.23179074272463,38,5.604797588289841,unhealthy
39.78779197046576,30,13302,4.604278264549256,56,5.645806755236211,healthy
40.011110502523316,6,5240,4.414792407019091,37,4.688999349485461,unhealthy
38.64479740741479,22,12470,4.40394029408485,53,5.469334592237752,healthy
38.43693479452428,20,5606,3.7153411169985917,39,4.409967420054001,unhealthy
38.48195093545792,11,11377,3.973951635706996,35,6.316880925450159,healthy
40.19775720029316,23,12806,5.9813559268736105,40,5.2095827148049745,unhealthy
38.63914768043297,34,4790,4.236460201355948,41,5.077311666095168,unhealthy
38.26048588483927,28,11196,6.094070411062058,74,6.672981453578344,healthy
38.4278029140628,34,12979,4.102632762387642,42,6.7207035322843005,healthy
38.12921150437929,22,12237,3.6687184698146083,50,7.139630733223161,healthy
38.17365062775628,6,11251,3.318335304900663,61,5.5952688357526865,healthy
38.63417777490591,22,11643,4.673346645037334,59,7.185414621714801,healthy
39.960254341926415,23,12204,6.973797427000334,55,4.266592033442298,healthy
38.703703300389485,36,11935,3.778270044032236,62,5.861925108105134,healthy
38.896578516510786,12,11341,4.111923545832928,36,4.172440826870613,healthy
38.052743150530176,29,11923,3.5427350978495484,65,5.74302123718194,healthy
40.182946832493634,19,13539,6.772343824714913,50,7.048382942124762,healthy
40.125936946276866,2,7452,7.220408838940452,33,6.472498253467194,unhealthy
37.88620864863348,27,11875,3.636511714071673,55,4.685371454247138,healthy
38.29974591875795,35,5438,7.0837534435478835,74,7.451120397702032,unhealthy
40.010015526985015,11,6329,6.643083177901253,40,4.341573988539084,unhealthy
39.46300681683906,7,4935,6.52717454577627,39,6.219578609304547,unhealthy
38.41480165549402,12,6022,6.856313134561074,49,6.3784092047693,unhealthy
38.470969768404125,15,11834,4.117675148347943,46,7.243754840351773,healthy
40.10278897579467,5,5934,7.408310936249269,44,3.12973058518058,unhealthy
39.639149094000274,10,13329,3.4805587213749845,37,5.595580139307213,healthy
38.543178302812045,24,11880,3.9960541763882333,46,6.712395732453412,healthy
37.925472127985806,30,11641,3.337387850730119,83,6.714541808464712,healthy
39.880206913104914,10,4648,7.195882106905468,47,3.2453587347684096,unhealthy
39.267644005374706,6,5970,6.717479856853517,35,4.776378084067455,unhealthy
40.00103730806211,9,6535,6.84107184842408,52,3.5734905004265323,unhealthy
39.69061043588664,12,4552,6.4687213467825675,41,4.966440224335272,unhealthy
39.90807758308875,18,7197,6.794846785471796,59,3.4504057633577605,unhealthy
39.566369040085064,9,5027,6.4322051402231954,35,6.014497852699597,unhealthy
39.43430664031877,22,3881,4.13993401929683,40,4.782220154303457,unhealthy
38.852964336689666,29,10979,7.095550703381311,63,7.423819089973811,healthy
39.8129914655384,13,12164,3.866816939684915,59,7.0846811046276645,healthy
39.842375946508135,16,7937,6.339656190506542,37,4.4656819215435,unhealthy
38.433346707574536,18,5494,6.986643016267074,39,4.489566944841394,unhealthy
38.30710336912068,16,11899,6.1280087968379195,34,6.775827087562083,healthy
39.522796852213816,14,6160,4.033823138538789,35,3.8499524283167017,unhealthy
39.589900480742266,10,4979,7.111931516183163,34,6.533384075349412,unhealthy
39.80256641556737,13,5643,6.7425188932852755,38,4.093514015975004,unhealthy
40.06838051414752,34,4632,7.027859134161258,36,5.01770418217976,unhealthy
39.95883975024426,29,4229,4.079606201897215,76,5.354430977216197,unhealthy
39.87171869986804,10,6397,6.676699309572603,57,5.940966129130858,unhealthy
38.67663742585295,8,5773,6.991675652716305,42,4.57316495589633,unhealthy
39.76445249315211,11,14709,6.312908288182646,32,2.7369345505342713,unhealthy
38.51814445718339,30,10508,3.6077248996852402,39,5.720344070743361,healthy
39.81600523597161,22,11260,4.15194696444226,69,6.068789182106212,healthy
40.1355097073543,31,4911,7.559907760813533,50,6.936961896482559,unhealthy
38.783580752906914,27,12014,6.176682964660715,49,4.674925871086993,healthy
39.842523390309886,15,6727,3.5665356976775096,41,3.6984242489374815,unhealthy
40.27502426851949,7,5384,4.466096479020972,1,4.089439740308269,unhealthy
38.5955578110689,20,12988,4.507426626132587,46,7.3480401307423096,healthy
38.30569010233862,24,13301,3.9493463458010942,39,6.909250488682618,healthy
38.521945587385744,25,3832,4.459190262825208,55,6.897008612937507,healthy
38.39902741462178,12,11729,3.9236691666073646,47,6.911144567057224,healthy
40.078767077744715,18,4671,6.836101336067152,36,4.661639024958536,unhealthy
38.02796838408534,25,12950,3.531506188310649,63,6.117698464460116,healthy
39.77069395919877,1,6901,6.719325928073807,57,4.577349264807227,unhealthy
39.679929253787826,17,5183,7.770053793002848,41,5.630575094526549,unhealthy
38.198860441012194,30,10797,4.465276410319186,53,6.0300854714491425,healthy
39.77942248251434,15,4970,6.801574380089111,61,4.635420656520599,unhealthy
39.874977264109766,11,4691,6.881719489925601,40,5.83608521074752,unhealthy
40.00365522723127,11,12733,7.595966994073878,36,6.616960817522199,unhealthy
38.31781791375101,24,10860,7.602982336723247,44,6.101230639461367,healthy
38.37838417695054,13,13066,4.336955420262008,39,5.5141545845176285,healthy
39.820174450576545,16,5809,7.0670274968998985,33,5.678436615659145,unhealthy
38.69514003629027,13,4673,4.073360166418652,46,7.639985729552988,unhealthy
38.45376304764667,22,12742,6.3191032067316755,60,6.397629258472001,healthy
39.79126654843065,26,4897,6.608499757441011,44,5.3045335171090775,unhealthy
38.32539752537613,31,10434,4.5802827493878535,47,6.72887157460398,healthy
38.009894793673155,42,12994,6.997813858169771,54,6.8851827888615365,healthy
40.07012018089733,13,7082,7.24360973053093,30,3.572195110826922,unhealthy
39.60955671981693,21,12936,6.492316575728725,37,6.5240661844079515,unhealthy
38.33522867547648,24,4074,4.737612645805938,44,7.055399525390419,healthy
38.03438605429812,26,11780,7.22642651078545,37,5.639071209901724,healthy
40.2454689246766,16,5177,4.599230133290275,48,4.753104530110788,unhealthy
38.53400190400763,19,12471,7.058640627444356,49,5.561033584439472,unhealthy
38.3561829243473,21,10797,3.2943166346824055,73,6.851864766234424,healthy
39.85664219992275,7,6956,6.985038904346965,58,5.489374986121478,unhealthy
39.98225912919117,20,5726,6.041253408643168,47,3.6563805385338015,unhealthy
38.597913020927265,24,11122,3.216138884415918,58,5.607526063118204,healthy
39.592284185170456,20,11646,7.306766299510064,51,5.039381590304325,unhealthy
39.63512426216324,13,5069,7.101903155057058,58,3.2676415600153073,unhealthy
40.21465868189411,12,2621,7.605581253081887,36,3.538101946582422,unhealthy
39.57309631791305,5,11731,7.30372116603646,53,4.585797693825283,unhealthy
39.583628984608005,10,7788,4.307855149338482,46,4.499801598411416,unhealthy
38.67622342196437,26,12731,4.378013626253994,43,6.107146737354443,healthy
40.21373604688658,11,7569,6.904794817143075,39,3.3699971545205862,unhealthy
39.86095837298498,14,10547,3.500751866769113,46,5.809658949758677,healthy
38.59957557155069,14,12500,3.8725591247139266,59,6.395798337048854,healthy
38.24587356836097,23,5567,4.125749611156574,56,6.77043571050518,healthy
38.165793180164464,18,12029,3.7192680442295485,35,6.619670824893858,healthy
39.95427409090953,17,5846,6.567049895455886,50,3.745596385114694,unhealthy
38.64554391561911,16,12886,3.9038742388614533,45,6.700362162618044,healthy
38.43305008804934,22,11303,3.0002174859461435,65,6.582284150232011,healthy
38.55234030994207,25,6009,3.9692776028681918,45,6.800071794892351,healthy
38.6742308939186,32,11930,3.9236928747546673,49,7.239678066137028,healthy
39.271006471773376,7,5037,7.136985016062966,35,5.401133802002695,unhealthy
38.641551424071174,13,6575,6.804769910023462,68,4.991788502779703,unhealthy
38.100268975833295,30,9465,3.958696982601866,44,6.470595142668266,healthy
38.00283450833235,25,11060,4.1793477229552245,56,7.110837044936869,healthy
38.30162914868069,30,10682,3.468960011078172,53,7.062836781565565,healthy
40.3737214185087,5,5938,7.199779954968068,30,3.7739977156956077,unhealthy
37.93705590102236,27,11553,4.16229711042415,62,7.3927139412867025,healthy
38.57507074702674,17,11648,4.301720987614279,35,4.240329737609157,unhealthy
38.270231738673154,21,5035,7.2153008580176925,51,4.719105897620765,unhealthy
38.67120597017902,15,10896,3.4270770276413995,55,6.032940785321371,healthy
38.52284113873263,24,5709,3.3340373334361075,63,3.2849119375736526,healthy
39.609368713712584,14,11188,7.584467134320745,39,4.2975266032155375,unhealthy
38.64206609706862,12,11277,4.293082372548896,62,6.262876270487566,healthy
38.507555394275506,18,13003,4.057323084658967,51,4.632653191576227,healthy
39.97453430992599,19,6168,4.12390952408193,45,4.871096715445443,unhealthy
38.18516845468445,23,12365,3.1998237326965073,41,6.311642154353015,healthy
39.94314941930631,9,5462,6.517751764759327,55,4.591976657897563,unhealthy
39.47091729717795,14,6182,4.883285189391354,43,6.943842433233044,unhealthy
38.61679257415019,22,9797,6.622989375697055,67,3.7863954176561143,healthy
40.06771883107462,9,11953,3.4997143886761726,48,6.467052331770395,healthy
40.57304087331657,25,7705,4.597195358378007,40,4.763561202497811,unhealthy
38.09268822306711,14,11779,3.3581091900276965,33,4.750922139023949,healthy
38.57242235944624,12,4701,3.309643907068492,33,4.064448293303286,unhealthy
39.9374995292868,21,7726,7.245985187348515,36,4.35353871768836,unhealthy
38.376958914686085,37,10790,4.158970077051585,52,7.783769461408008,healthy
39.78228104757641,9,6034,6.8683670511317745,35,3.989596812331897,unhealthy
39.50819534591412,24,6455,7.701028895688745,34,3.907299218122911,unhealthy
38.19528384852288,29,12246,6.193234179986939,61,6.595646046593004,healthy
38.53060419088192,16,11600,3.3908053859717593,74,5.044510268498771,healthy
40.08442961555245,12,6740,6.788500973235292,55,4.279502470602081,unhealthy
38.534486297851586,22,12032,4.369275454908007,50,6.862945170238085,healthy
38.556875255792306,19,10622,3.635436386654035,68,6.864171059269271,healthy
38.77109839334693,16,11570,4.338248515832172,36,7.126803850460941,healthy
39.77314531932279,19,7153,6.584446480308637,37,4.703785740223146,unhealthy
39.94972867188027,7,5946,3.383887689412106,34,4.271196014925322,unhealthy
38.71758105694814,24,11872,3.353017962558959,63,3.7365510316040447,healthy
38.53629809493084,23,12372,7.072739052572556,75,6.02890036836499,healthy
38.61952286793005,21,11055,6.750661975401198,72,3.642533881680876,unhealthy
38.61561916618761,24,11560,3.468349354378635,50,6.596078762734923,healthy
39.80443955684827,23,6748,2.9087589876407556,40,4.5906846067799885,unhealthy
38.53600422013467,20,11530,3.7787726986105485,49,6.200858209710055,healthy
39.92840748988063,9,5837,6.758245092476087,34,3.720686726038757,unhealthy
39.996190398822584,8,5408,7.326006341486707,38,5.831093087413652,unhealthy
38.679472280738395,21,11886,3.7674034760044,46,5.9651314526543455,healthy
40.41847159984737,11,12931,3.580554287526395,36,4.086213634311404,unhealthy
38.70986607386267,25,11853,3.452926913064551,36,3.7109017962600026,unhealthy
39.90922536025967,15,5421,7.60706228676263,40,6.7159211786905715,unhealthy
38.027471021759816,24,13735,3.7884607056360853,71,6.652946136057125,healthy
37.94108039988651,18,10466,4.47218758938059,61,6.30490526115676,healthy
38.58223942738033,12,6708,5.966183726003104,40,6.708677104365838,healthy
40.395607205079045,23,12923,3.833616355149244,32,3.3272869972001713,unhealthy
39.34565321813522,19,6932,6.521526737951948,34,4.176180902914641,unhealthy
39.372059954685554,17,6773,6.952119482378862,36,4.5884398973618215,unhealthy
37.888126154085995,27,12780,4.060096519338462,67,6.426499757374423,healthy
38.798286691511244,18,10276,4.386696249380952,53,6.742672838892244,healthy
40.01108130496964,38,5592,6.529648773849806,54,5.49971140710307,healthy
40.27797550880668,15,5154,7.378024563792217,49,5.7781096357629185,unhealthy
37.75344122635071,23,12995,3.7555465322620294,43,6.703373250800423,healthy
39.9646960798467,16,5836,4.556648746101843,39,6.85719452675332,unhealthy
39.3780316328855,27,6986,4.514834570106453,36,5.04598030504188,unhealthy
38.45593469467524,27,10277,3.826321092142823,48,5.835847917057396,healthy
39.77515496613495,11,6254,3.440816242816352,45,4.015209666031067,unhealthy
37.98820100733839,18,7140,6.990450047330332,49,3.314920791182025,unhealthy
39.493581480149636,18,4028,7.157243261382961,37,4.5026579333571055,unhealthy
39.74955056103618,13,10611,6.864380842954837,39,4.2138432753974735,unhealthy
40.02364363413021,13,12429,6.978698971085297,35,3.7149714790735273,unhealthy
39.752052047992244,6,4823,7.502994487619148,37,5.252665610716154,healthy
39.92858876843804,17,10739,7.39950540188919,40,7.050913841423439,unhealthy
40.228770884094814,14,6000,7.920660609904069,38,7.000751677793574,unhealthy
39.08242760330372,21,8070,6.679875944891312,34,5.011372233632452,unhealthy
40.419692130632946,15,5970,6.83970780926745,33,6.016020498881023,unhealthy
38.58895129188155,15,6347,6.640136868239734,64,6.06606387562824,healthy
39.97435702945361,12,4597,7.645219933807461,65,4.612663376358934,unhealthy
38.53328188461673,24,11519,3.81252000557967,63,5.734310466067713,healthy
38.545128280296794,16,13181,3.1820083904052083,65,6.826684117695574,healthy
39.743836504635134,8,5286,6.89196186328494,49,4.020863941771755,unhealthy
39.9378962815616,6,6497,7.10009711058833,21,3.924846972777855,unhealthy
40.21961476960952,14,12520,4.230110005492514,32,5.84881666664697,unhealthy
38.62558444948884,11,12193,3.3267229065930897,52,5.988260830627876,healthy
39.946527397506046,22,5184,7.081065260367346,36,4.126477309045019,unhealthy
40.00857685068485,18,12284,3.606968137417142,55,5.294169102453123,healthy
39.50515895410436,8,5056,3.9733665557035716,33,4.010035877900755,unhealthy
38.30589835139193,11,4285,6.759163397120163,36,6.012158087201632,unhealthy
38.391232028402825,11,12111,7.062415280273066,45,6.202525882316878,healthy
39.7431755087331,16,4291,7.090955099976902,37,5.5275639886298,unhealthy
39.80687177650061,21,6238,4.0362761993134955,43,3.744048608225533,unhealthy
39.39927107518995,15,4988,4.24406970942706,39,4.069630183597603,unhealthy
40.179853083540905,31,10534,3.1077325288156223,52,6.809982885049724,healthy
38.116949187857045,25,13493,6.636841366484528,72,6.329778807268674,healthy
38.05188150893072,27,10616,4.2221290000211695,46,6.4764804322923375,healthy
39.760955379707035,27,6266,4.385467491683418,46,4.513940284587653,unhealthy
38.40781899951291,29,11811,5.837277813898711,44,6.627882768996869,healthy
38.78178360890482,9,4482,7.531778416397546,52,6.156348488207505,unhealthy
38.13856096633581,37,10619,3.230989123764977,58,7.1942935648417485,healthy
40.055150985325575,16,5255,7.603620073874186,41,4.486941999890349,unhealthy
38.178755155706774,7,13467,3.5880191073232184,56,6.2260176425545675,healthy
